Date;Heures;Consommation;Prevision J-1;Prevision J;Fioul;Charbon;Gaz;Nucleaire;Eolien;Solaire;Hydraulique;Pompage;Enr thermique;Ech. physiques
11/08/2013;20:00;38128;37500;37900;312;-26;668;40924;529;241;5636;-31;707;-10835
11/08/2013;21:00;38001;37900;38300;313;-25;677;41087;442;11;6062;-31;705;-11240
11/08/2013;22:00;39947;39100;39600;313;-26;665;42200;454;0;6661;-31;722;-11012
11/08/2013;23:00;43282;42900;43400;312;-25;674;42529;453;0;8334;-29;737;-9702
12/08/2013;00:00;41084;40400;40800;313;-26;668;41232;481;0;8327;-79;729;-10563
12/08/2013;01:00;36166;35800;35800;312;-27;671;40389;447;0;5217;-991;751;-10603
12/08/2013;02:00;35080;35500;35500;312;-27;672;40033;420;0;4960;-2129;757;-9918
12/08/2013;03:00;32980;32600;32600;311;-25;674;38374;388;0;4928;-2239;757;-10189
12/08/2013;04:00;31633;31300;31300;312;-26;670;37203;379;0;4936;-2494;751;-10099
12/08/2013;05:00;31881;31800;32000;311;-26;666;37458;366;0;5016;-2488;737;-10159
12/08/2013;06:00;34043;33700;34100;311;-26;673;38662;355;0;5032;-1664;741;-10042
12/08/2013;07:00;35511;35400;35900;313;-24;669;40360;371;5;5263;-1577;718;-10588
12/08/2013;08:00;38575;38800;39100;313;-24;674;42409;350;223;5736;-518;721;-11310
12/08/2013;09:00;41809;41900;42400;312;-26;670;43211;230;842;6583;-33;715;-10696
12/08/2013;10:00;44173;44200;44500;311;-27;672;42835;195;1498;8336;-21;706;-10334
12/08/2013;11:00;45527;45600;45600;311;-27;661;43003;300;2047;9024;-21;695;-10469
12/08/2013;12:00;47011;47200;47000;314;-27;668;43245;413;2396;8776;-46;689;-9418
12/08/2013;13:00;47998;48400;48400;313;-23;670;43075;564;2549;8908;-53;692;-8697
12/08/2013;14:00;46706;46200;46500;313;-23;676;42821;732;2512;7349;-20;686;-8342
12/08/2013;15:00;45849;45200;45100;312;-24;673;42407;986;2449;6988;-20;701;-8623
12/08/2013;16:00;44572;43800;43800;312;-23;675;42593;1185;2268;6581;-47;699;-9672
12/08/2013;17:00;43720;42600;42600;312;-24;678;42359;1519;1930;6659;-49;709;-10375
12/08/2013;18:00;43577;42500;42500;313;-23;677;42756;1576;1341;6888;-26;712;-10639
12/08/2013;19:00;44513;43900;43900;313;-24;679;42954;1633;736;8192;-20;727;-10679
12/08/2013;20:00;43705;42900;42900;313;-23;677;42672;1504;215;8216;-21;726;-10577
12/08/2013;21:00;41691;41400;41400;313;-21;675;42082;1253;11;7426;-20;722;-10750
12/08/2013;22:00;42652;42300;42300;311;-23;671;42376;1215;0;8051;-20;735;-10664
12/08/2013;23:00;45513;45600;45600;313;-22;683;42360;1388;0;9927;-20;731;-9847
13/08/2013;00:00;43322;42800;42400;311;-25;680;42024;1453;0;7455;-50;734;-9259
13/08/2013;01:00;38092;37800;37600;312;-24;679;41520;1386;0;5616;-1498;739;-10637
13/08/2013;02:00;37037;37400;37300;312;-24;678;41408;1348;0;5280;-2284;738;-10420
13/08/2013;03:00;34819;34500;34400;311;-25;680;38329;1256;0;5021;-1791;745;-9707
13/08/2013;04:00;33258;33000;32900;311;-26;686;37411;1196;0;4920;-2376;736;-9600
13/08/2013;05:00;33411;33300;33400;311;-24;680;37761;1067;0;4832;-2421;744;-9539
13/08/2013;06:00;35250;35200;35300;311;-25;686;39466;979;0;4868;-2333;730;-9432
13/08/2013;07:00;36687;36800;36800;312;-26;680;40845;916;6;5049;-1957;707;-9846
13/08/2013;08:00;39573;39800;39600;312;-25;678;42661;804;217;5316;-1371;732;-9753
13/08/2013;09:00;42657;43100;43100;312;-27;694;43033;505;760;6094;-69;711;-9357
13/08/2013;10:00;45117;45200;45300;312;-29;698;42712;450;1375;7750;-21;696;-8828
13/08/2013;11:00;46295;46300;46200;312;-30;601;42976;491;1894;8672;-20;672;-9274
13/08/2013;12:00;47567;47700;47700;312;-30;600;43334;575;2139;8683;-20;683;-8712
13/08/2013;13:00;48081;48600;48800;312;-30;600;43662;671;2241;7800;-67;679;-7791
13/08/2013;14:00;46848;46500;46700;313;-29;601;43017;710;2330;6958;-73;694;-7674
13/08/2013;15:00;46037;45500;45600;311;-31;599;43182;761;2333;6441;-31;686;-8214
13/08/2013;16:00;44725;44100;44300;311;-29;597;42895;770;2165;6024;-644;691;-8056
13/08/2013;17:00;43645;42900;43100;312;-28;598;43402;802;1829;5602;-387;720;-9206
13/08/2013;18:00;43643;42900;43200;311;-30;615;43449;874;1403;5774;-101;733;-9385
13/08/2013;19:00;44649;44400;44600;312;-30;665;43514;884;787;7284;-20;733;-9482
13/08/2013;20:00;43471;43000;43200;312;-29;678;43180;847;224;7553;-20;746;-10021
13/08/2013;21:00;41882;41300;41400;311;-28;687;42245;924;11;7219;-20;758;-10226
13/08/2013;22:00;42912;42200;42300;305;-30;679;42834;1150;0;7426;-20;753;-10187
13/08/2013;23:00;45697;45700;45700;306;-24;675;42832;1164;0;8782;-21;752;-8768
14/08/2013;00:00;43522;42400;42700;307;-25;681;42704;1067;0;6887;-31;762;-8831
14/08/2013;01:00;38385;37500;37700;308;-25;676;41557;1022;0;5477;-636;767;-10762
14/08/2013;02:00;37290;37200;37200;308;-25;682;41852;1033;0;4587;-1548;762;-10359
14/08/2013;03:00;35006;34400;34400;310;-26;674;40062;1052;0;4089;-2080;779;-9855
14/08/2013;04:00;33481;33000;32900;311;-26;681;39252;1015;0;4066;-2576;781;-10022
14/08/2013;05:00;33554;33400;33300;310;-24;689;39119;965;0;4208;-2569;771;-9916
14/08/2013;06:00;35304;35400;35000;311;-24;684;40616;862;0;4340;-2373;776;-9889
14/08/2013;07:00;36804;37000;36900;311;-25;691;41413;818;5;4737;-1817;766;-10096
14/08/2013;08:00;39693;40100;40100;311;-29;691;42025;733;234;5375;-407;758;-10000
14/08/2013;09:00;42803;43400;43200;311;-34;694;42430;558;871;7312;-33;749;-10058
14/08/2013;10:00;44986;45300;44900;313;-31;698;42525;525;1607;8355;-29;745;-9723
14/08/2013;11:00;46061;46500;45900;315;-28;701;42556;570;2221;8758;-30;738;-9741
14/08/2013;12:00;47318;47500;47300;311;-26;699;42647;560;2610;9111;-29;737;-9302
14/08/2013;13:00;48220;48700;48400;315;-24;698;42613;550;2797;8830;-62;734;-8235
14/08/2013;14:00;46566;46600;46200;315;-26;693;42353;580;2796;7711;-76;722;-8503
14/08/2013;15:00;45948;45500;45100;321;-25;699;42522;646;2698;7098;-97;713;-8629
14/08/2013;16:00;44394;44100;43800;312;-26;694;42465;745;2484;6472;-52;721;-9422
14/08/2013;17:00;43590;42800;42500;311;-27;704;42389;807;2074;6670;-52;735;-10023
14/08/2013;18:00;43539;42900;42500;313;-25;727;42490;780;1509;6997;-30;734;-9958
14/08/2013;19:00;44336;44200;44000;311;-24;724;42608;733;833;8460;-30;749;-10030
14/08/2013;20:00;43284;42600;42300;311;-27;720;42497;685;235;8572;-24;750;-10437
14/08/2013;21:00;41536;41000;40700;313;-27;668;42638;685;8;7317;-24;760;-10804
14/08/2013;22:00;42762;41900;41500;311;-28;668;42739;768;0;7978;-23;764;-10415
14/08/2013;23:00;45561;45500;45000;311;-29;673;42671;766;0;10203;-24;762;-9776
15/08/2013;00:00;43499;42000;42800;311;-29;678;41234;686;0;8938;-24;781;-9075
15/08/2013;01:00;38480;37100;38000;310;-24;680;40539;659;0;5628;-68;773;-10016
15/08/2013;02:00;37283;36500;37500;311;-26;681;41041;595;0;4658;-923;773;-9827
15/08/2013;03:00;34867;33500;34400;310;-26;675;40404;558;0;4193;-1776;772;-10244
15/08/2013;04:00;33097;32000;32600;310;-26;683;39445;550;0;4008;-2357;759;-10278
15/08/2013;05:00;32405;31200;32000;310;-26;682;39015;491;0;3850;-2443;772;-10246
15/08/2013;06:00;32761;31800;32800;310;-26;676;39128;439;0;3912;-2438;768;-10008
15/08/2013;07:00;32238;30900;31700;312;-27;677;37920;413;5;4363;-2404;770;-9792
15/08/2013;08:00;33604;32600;34000;311;-28;679;38983;428;217;4129;-2109;775;-9782
15/08/2013;09:00;36133;35100;36500;312;-26;680;39674;331;870;4410;-1959;772;-8933
15/08/2013;10:00;38588;37400;38800;313;-26;674;41106;235;1597;4823;-1709;763;-9190
15/08/2013;11:00;40076;38900;40200;312;-27;667;41118;221;2196;5072;-1321;753;-8917
15/08/2013;12:00;41510;40200;41500;311;-24;595;40808;254;2600;5493;-1157;733;-8105
15/08/2013;13:00;42993;42400;43500;312;-25;596;40491;240;2789;5625;-247;738;-7529
15/08/2013;14:00;40539;39100;40000;314;-23;596;40474;228;2791;4702;-1381;747;-7910
15/08/2013;15:00;39322;37700;38900;313;-24;595;40739;200;2692;4057;-1924;755;-8082
15/08/2013;16:00;38078;36200;37500;312;-25;599;40226;202;2409;3965;-1765;744;-8590
15/08/2013;17:00;37645;35100;36500;312;-28;600;40482;197;2052;3857;-2108;745;-8466
15/08/2013;18:00;37963;35900;37500;312;-49;610;40446;192;1500;4076;-1290;746;-8580
15/08/2013;19:00;39252;37500;39200;312;-48;628;40506;182;814;4703;-35;751;-8562
15/08/2013;20:00;39620;37700;39600;312;-47;646;40783;158;218;5661;-34;766;-8844
15/08/2013;21:00;39154;38000;39800;314;-47;603;40774;178;8;5691;-33;762;-9096
15/08/2013;22:00;40800;39500;41200;312;-39;662;41025;267;0;7181;-33;754;-9328
15/08/2013;23:00;43852;42900;44500;313;-55;664;41061;323;0;9933;-33;765;-9121
16/08/2013;00:00;42267;41700;41600;311;-48;671;41007;420;0;7288;-33;763;-8112
16/08/2013;01:00;37355;36900;36900;312;-60;668;39953;475;0;4696;-1006;762;-8446
16/08/2013;02:00;36235;36600;36400;311;-60;668;40118;476;0;3998;-1259;773;-8791
16/08/2013;03:00;34046;33600;33600;311;-48;665;39717;482;0;3606;-2188;764;-9264
16/08/2013;04:00;32643;32200;32400;311;-54;666;38823;506;0;3261;-2360;761;-9271
16/08/2013;05:00;32666;32400;32000;312;-54;678;38929;517;0;3313;-2631;760;-9158
16/08/2013;06:00;34258;34400;34200;311;115;671;39608;531;0;3568;-2113;753;-9187
16/08/2013;07:00;35025;35400;35100;313;169;661;40275;483;4;3585;-2362;759;-8865
16/08/2013;08:00;37565;38500;37600;313;313;666;40828;484;224;4117;-1329;752;-8806
16/08/2013;09:00;40733;41900;41100;312;296;665;41604;324;831;5345;-582;752;-8816
16/08/2013;10:00;43196;44200;43600;312;269;672;41555;190;1495;6846;-451;742;-8436
16/08/2013;11:00;44559;45300;44700;313;422;675;41018;220;2012;5965;-35;737;-6771
16/08/2013;12:00;46022;46800;46200;311;470;660;40992;304;2320;5820;-34;722;-5546
16/08/2013;13:00;47434;48000;48100;312;492;668;41234;391;2513;5643;-128;735;-4428
16/08/2013;14:00;45865;45800;45500;312;288;668;40822;484;2491;4853;-825;725;-3955
16/08/2013;15:00;45093;44700;44700;312;289;657;41010;522;2358;4251;-1129;723;-3902
16/08/2013;16:00;43870;43200;43200;312;287;649;40602;539;2151;4350;-881;720;-4861
16/08/2013;17:00;43095;42000;42000;312;395;646;40492;533;1705;4507;-521;724;-5703
16/08/2013;18:00;43342;42200;42200;313;431;649;40406;548;1166;5843;-268;728;-6476
16/08/2013;19:00;44153;43600;43600;312;525;655;41142;593;588;6994;-33;734;-7360
16/08/2013;20:00;43003;42200;42400;312;537;656;40074;595;160;7331;-34;746;-7377
16/08/2013;21:00;41825;41100;41400;312;475;664;39531;620;5;6773;-34;752;-7276
16/08/2013;22:00;42669;42200;42700;311;497;665;38648;483;0;7344;-35;750;-5996
16/08/2013;23:00;45319;45600;46200;312;528;666;37882;609;0;8907;-34;764;-4315
17/08/2013;00:00;43379;43300;42600;311;499;661;37493;570;0;6946;-33;749;-3819
17/08/2013;01:00;38404;38300;38100;311;282;602;36508;708;0;4770;-467;752;-5065
17/08/2013;02:00;36941;37700;37200;310;285;599;36364;746;0;4020;-1263;774;-4897
17/08/2013;03:00;34596;34200;34200;312;283;600;36053;727;0;3711;-2397;779;-5472
17/08/2013;04:00;32887;32400;32600;312;303;619;36222;626;0;3376;-2007;764;-7329
17/08/2013;05:00;32619;31900;32400;311;319;646;37415;640;0;3374;-1924;779;-8942
17/08/2013;06:00;33284;32700;33600;312;330;670;38184;576;0;3405;-2183;789;-8801
17/08/2013;07:00;33220;32100;32800;312;328;655;38394;537;4;3568;-2270;778;-9089
17/08/2013;08:00;34813;34900;35100;312;470;663;38118;501;173;4094;-1809;781;-8492
17/08/2013;09:00;37721;37900;38100;312;508;663;38511;377;616;4701;-1092;773;-7651
17/08/2013;10:00;40360;39800;40300;312;495;657;38465;438;1280;5219;-612;754;-6652
17/08/2013;11:00;41660;41100;41500;312;462;657;38232;640;1816;5272;-195;760;-6298
17/08/2013;12:00;42991;42400;42800;313;494;659;38568;954;2234;5189;-770;758;-5410
17/08/2013;13:00;44436;44400;44600;312;448;660;37105;1291;2519;4952;-865;746;-2734
17/08/2013;14:00;42439;41600;41500;312;300;647;36818;1542;2608;3710;-1521;735;-2714
17/08/2013;15:00;41719;40500;40700;312;290;642;36787;1658;2526;3278;-1853;743;-2665
17/08/2013;16:00;40569;39300;39500;312;284;646;36878;1798;2245;3251;-1694;738;-3892
17/08/2013;17:00;39917;38100;38300;314;303;652;37137;1904;1841;3410;-1236;739;-5149
17/08/2013;18:00;40189;38500;38700;313;115;653;37742;1984;1335;3890;-231;729;-6344
17/08/2013;19:00;41130;40200;40300;313;-29;654;38282;1953;694;5521;-38;741;-6961
17/08/2013;20:00;40553;39500;39500;313;-27;656;38765;1512;184;5362;-29;749;-6932
17/08/2013;21:00;39856;38600;38500;312;-21;667;38756;1334;3;5462;-33;749;-7375
17/08/2013;22:00;40817;39900;40100;312;-22;661;38691;1519;0;5752;-33;754;-6816
17/08/2013;23:00;43848;43500;43900;312;-22;658;38822;1728;0;6832;-33;749;-5198
18/08/2013;00:00;42314;41100;41700;312;-21;664;38231;1853;0;5372;-33;765;-4830
18/08/2013;01:00;37394;36600;37300;311;-18;666;38072;1850;0;4343;-198;765;-8396
18/08/2013;02:00;36236;35900;36300;311;-19;658;37566;2015;0;3700;-771;765;-7990
18/08/2013;03:00;33880;33200;33200;312;-19;662;36834;1901;0;2970;-1746;770;-7805
18/08/2013;04:00;32137;31500;31600;311;-19;662;36578;1815;0;2933;-2622;762;-8284
18/08/2013;05:00;31399;30700;31000;311;-18;672;35894;1849;0;2901;-2618;767;-8359
18/08/2013;06:00;31647;30900;31400;312;-18;670;35840;1920;0;2920;-2526;760;-8232
18/08/2013;07:00;30910;29800;30500;311;-20;658;34954;1816;2;2910;-2611;761;-7871
18/08/2013;08:00;31929;31300;32000;311;-17;660;35626;1756;167;3068;-2384;761;-8022
18/08/2013;09:00;34427;33900;34800;312;-17;661;36083;1639;660;3156;-1566;753;-7256
18/08/2013;10:00;36941;36300;37100;313;-18;662;37194;1662;1248;3347;-1708;750;-6510
18/08/2013;11:00;38722;37900;38400;313;-18;653;37709;1840;1711;3878;-1450;734;-6649
18/08/2013;12:00;40170;39100;39800;313;-23;650;38130;1937;2060;3889;-960;736;-6564
18/08/2013;13:00;41800;41300;42200;313;-22;655;38039;1884;2178;4073;-443;737;-5617
18/08/2013;14:00;39299;38000;38500;313;-21;652;38091;1902;2202;3449;-2085;740;-5947
18/08/2013;15:00;38077;36900;37600;313;-24;648;37207;1923;2199;3090;-1848;743;-6175
18/08/2013;16:00;36840;35600;36400;312;-29;649;37794;1776;1988;3071;-1814;741;-7650
18/08/2013;17:00;36354;34700;35600;313;-60;646;38091;1636;1631;3123;-1467;735;-8297
18/08/2013;18:00;36829;35800;36600;312;-68;653;38631;1485;1133;3328;-796;734;-8585
18/08/2013;19:00;38616;38000;38700;314;-72;653;39519;1264;629;3628;-79;732;-7974
18/08/2013;20:00;39381;39200;39800;315;-74;660;39730;1000;165;4415;-69;748;-7510
18/08/2013;21:00;40038;39600;40200;313;-77;661;40120;846;3;5157;-33;735;-7689
18/08/2013;22:00;40966;41000;41600;314;-82;658;40264;878;0;5585;-34;756;-7373
18/08/2013;23:00;43787;43800;44400;313;-88;663;40045;865;0;6970;-35;774;-5720
19/08/2013;00:00;41862;41700;41300;313;-88;663;40064;847;0;4943;-35;768;-5614
19/08/2013;01:00;36974;36900;37100;312;-103;661;39849;954;0;3708;-1134;769;-8042
19/08/2013;02:00;35857;36500;36100;312;9;655;39388;980;0;3110;-1379;757;-7976
19/08/2013;03:00;33829;33800;33300;311;167;662;39216;896;0;3048;-2351;754;-8876
19/08/2013;04:00;32598;32400;32300;312;239;658;38870;840;0;2867;-2546;769;-9412
19/08/2013;05:00;33070;33300;32900;312;533;665;38657;894;0;2942;-2341;760;-9352
19/08/2013;06:00;35250;35900;35100;312;880;663;39898;932;0;3127;-1529;750;-9784
19/08/2013;07:00;37514;38100;37500;312;1513;692;40405;922;0;3481;-725;744;-9834
19/08/2013;08:00;40558;42100;41000;311;2318;709;41182;890;147;4621;-89;732;-10263
19/08/2013;09:00;44130;45500;44300;307;3118;695;41721;820;520;5630;-20;723;-9386
19/08/2013;10:00;46614;48000;46700;307;3114;704;41727;855;1029;7097;-20;705;-8908
19/08/2013;11:00;47783;49100;47600;306;3270;706;41832;914;1450;7350;-20;694;-8720
19/08/2013;12:00;49103;50300;49500;304;3338;712;41943;1082;1733;7471;-20;706;-8168
19/08/2013;13:00;49792;51800;50200;305;3299;725;41918;1324;1882;7728;-20;721;-8092
19/08/2013;14:00;48548;50100;48400;303;2915;730;41903;1543;1919;7049;-21;703;-8501
19/08/2013;15:00;47512;49000;47400;306;2988;705;41819;1614;1864;6567;-20;710;-9045
19/08/2013;16:00;46215;47800;46300;307;3169;733;41685;1711;1765;5382;-20;719;-9238
19/08/2013;17:00;44971;47000;45600;303;3111;732;41529;1716;1464;4584;-21;723;-9174
19/08/2013;18:00;44713;46400;45200;311;3126;728;41332;1716;1216;4992;-21;728;-9417
19/08/2013;19:00;45678;47600;46500;312;3070;718;41417;1685;694;5500;-22;732;-8431
19/08/2013;20:00;44689;46500;45600;312;2736;719;41300;1660;175;5222;-65;739;-8112
19/08/2013;21:00;43354;44400;43700;312;2992;721;41581;1537;4;5088;-749;741;-8874
19/08/2013;22:00;43581;45100;44500;312;2825;727;40961;1608;0;4945;-22;743;-8518
19/08/2013;23:00;46240;48100;47700;311;2750;721;40989;1641;0;6637;-22;750;-7539
20/08/2013;00:00;44180;44600;43400;313;2162;672;40583;1672;0;5121;-1830;749;-5264
20/08/2013;01:00;38963;39700;38400;311;1700;668;40087;1663;0;4182;-2322;750;-8077
20/08/2013;02:00;37919;39200;38100;311;1677;663;39378;1472;0;3894;-1883;750;-8344
20/08/2013;03:00;35781;36800;35200;310;1682;660;38582;1349;0;3757;-1846;747;-9461
20/08/2013;04:00;34360;35200;34000;311;1708;654;38632;1153;0;3562;-2329;760;-10091
20/08/2013;05:00;34546;35400;34400;311;1723;664;38779;984;0;3544;-2375;755;-9839
20/08/2013;06:00;36607;37400;36700;311;1895;662;40958;884;0;3734;-2190;753;-10402
20/08/2013;07:00;38490;39300;38400;313;2601;669;41170;829;2;3962;-1306;741;-10492
20/08/2013;08:00;41533;42800;42100;311;3048;699;41895;814;197;4285;-436;739;-10022
20/08/2013;09:00;44921;46200;45300;312;3321;720;42165;626;850;5225;-69;745;-8976
20/08/2013;10:00;47112;48300;47100;309;3687;720;42029;555;1608;6320;-20;715;-8814
20/08/2013;11:00;48183;49600;48300;308;3486;732;41824;619;2208;6356;-21;696;-8025
20/08/2013;12:00;49405;50900;49200;306;3612;718;41861;606;2620;6639;-21;716;-7655
20/08/2013;13:00;49998;51800;50500;306;3563;734;41827;602;2820;6732;-22;720;-7287
20/08/2013;14:00;48737;49600;48500;307;3388;729;41778;621;2885;6107;-20;730;-7791
20/08/2013;15:00;47948;48800;47300;307;3606;737;41811;597;2803;5887;-20;709;-8491
20/08/2013;16:00;46695;47400;46000;310;3634;727;41805;614;2556;5685;-21;708;-9326
20/08/2013;17:00;45671;46300;45000;311;3733;664;41849;682;2161;5546;-20;717;-9975
20/08/2013;18:00;45487;46200;44900;314;3841;682;41747;760;1551;5395;-22;722;-9505
20/08/2013;19:00;46156;47200;45900;313;3776;674;41796;827;814;6013;-21;721;-8759
20/08/2013;20:00;44970;45900;44700;313;3703;678;41717;901;182;6032;-20;734;-9272
20/08/2013;21:00;43666;44200;43100;315;3181;685;40569;1085;3;6809;-47;748;-9685
20/08/2013;22:00;44186;44900;43800;314;3176;676;40779;1380;0;6671;-23;743;-9531
20/08/2013;23:00;46648;48200;47200;313;2909;672;40521;1598;0;6925;-20;752;-7023
21/08/2013;00:00;44717;43900;43900;312;2640;659;39982;1547;0;4898;-21;749;-6049
21/08/2013;01:00;39443;39200;38900;312;2238;661;39811;1477;0;4513;-2252;750;-8067
21/08/2013;02:00;38360;38500;38400;312;2207;663;39929;1371;0;4531;-2249;743;-9147
21/08/2013;03:00;36165;36000;35600;312;2177;664;39735;1332;0;3904;-2470;743;-10235
21/08/2013;04:00;34573;34400;33900;312;2159;663;39216;1219;0;3423;-2550;749;-10620
21/08/2013;05:00;34695;34600;34400;311;2136;668;39214;1171;0;3284;-2546;775;-10319
21/08/2013;06:00;36790;36600;37000;312;2631;675;40450;1049;0;3428;-2434;765;-10088
21/08/2013;07:00;38824;38700;38800;313;2910;725;40567;939;1;3937;-1380;762;-9952
21/08/2013;08:00;41730;42000;42300;313;3107;741;40996;839;193;5625;-20;763;-10829
21/08/2013;09:00;45019;45500;45500;315;3404;739;41301;502;850;7892;-20;751;-10718
21/08/2013;10:00;47358;47500;47500;314;3483;735;41278;270;1604;8507;-20;737;-9551
21/08/2013;11:00;48438;48400;48600;313;3271;725;41104;314;2206;7165;-21;724;-7365
21/08/2013;12:00;49753;49400;49600;312;3355;722;41074;462;2608;7151;-22;702;-6614
21/08/2013;13:00;50348;50600;50600;321;3233;717;40823;512;2831;6667;-21;700;-5440
21/08/2013;14:00;49154;48700;48700;311;3134;716;40747;432;2880;6099;-21;691;-5838
21/08/2013;15:00;48444;47800;47800;313;3109;721;40730;401;2771;5929;-21;704;-6217
21/08/2013;16:00;47136;46500;46400;313;3006;724;40764;374;2524;6067;-24;706;-7322
21/08/2013;17:00;46183;45200;45000;315;3262;711;40634;378;2110;6057;-26;715;-7977
21/08/2013;18:00;45999;45300;45100;314;3401;725;40729;424;1499;7666;-25;709;-9445
21/08/2013;19:00;46714;46500;46500;314;3457;730;40926;523;765;9006;-24;724;-9712
21/08/2013;20:00;45559;45000;45000;313;3306;720;40918;623;167;8851;-33;735;-10044
21/08/2013;21:00;44601;44400;43800;314;3246;695;40950;869;0;8227;-33;735;-10404
21/08/2013;22:00;44714;44900;44900;313;3150;685;40936;1196;0;7969;-33;737;-10238
21/08/2013;23:00;47140;47900;47800;314;2944;686;40796;1325;0;8256;-33;747;-7896
22/08/2013;00:00;45019;44300;44300;312;2676;675;40403;1432;0;5503;-33;735;-6686
22/08/2013;01:00;39837;39400;39300;312;2284;676;39627;1379;0;4102;-1544;742;-7742
22/08/2013;02:00;38710;38800;38800;313;2065;673;40099;1276;0;3945;-1908;743;-8499
22/08/2013;03:00;36586;35800;35900;312;1886;677;39473;1311;0;3779;-2266;763;-9351
22/08/2013;04:00;35015;34400;34600;312;1784;673;39653;1223;0;3573;-2589;754;-10370
